Model Id,Epoch,Training Loss,Validation Loss,Training Accuracy,Validation Accuracy
24fH,30,0.2149573266506195,0.3711508512496948,0.9146153926849365,0.8743076920509338
24fH,31,0.20636548101902008,0.37581175565719604,0.9183846116065979,0.8663076758384705
24fH,32,0.19893836975097656,0.39804938435554504,0.9204999804496765,0.864307701587677
24fH,33,0.2105991244316101,0.37581995129585266,0.9180384874343872,0.8679999709129333
24fH,34,0.19536735117435455,0.37982282042503357,0.9236153960227966,0.8698461651802063
24fH,35,0.18608517944812775,0.3927294909954071,0.9277307987213135,0.8727692365646362
24fH,36,0.1785808801651001,0.4233708679676056,0.9286922812461853,0.8641538619995117
24fH,37,0.18940897285938263,0.3902854323387146,0.9277307987213135,0.8744615316390991
24fH,38,0.17671731114387512,0.41693371534347534,0.9312307834625244,0.8646153807640076
0Hwf,0,0.904149055480957,0.7186328172683716,0.6327692270278931,0.6904615163803101
0Hwf,1,0.6476474404335022,0.6225433349609375,0.7253461480140686,0.733846127986908
0Hwf,2,0.590690553188324,0.5936478972434998,0.7509230971336365,0.7523077130317688
0Hwf,3,0.5521703958511353,0.558224618434906,0.7670000195503235,0.7638461589813232
0Hwf,4,0.5181162357330322,0.5409287810325623,0.7839230895042419,0.7769230604171753
0Hwf,5,0.4987640380859375,0.5332688093185425,0.7923846244812012,0.7738461494445801
0Hwf,6,0.4733733534812927,0.5028359889984131,0.8043076992034912,0.7935384511947632
0Hwf,7,0.44384998083114624,0.4711931347846985,0.816730797290802,0.8056923151016235
0Hwf,8,0.427815318107605,0.4651251435279846,0.8240384459495544,0.8101538419723511
0Hwf,9,0.4101852774620056,0.45883458852767944,0.8324999809265137,0.8115384578704834
0Hwf,10,0.3939186930656433,0.44351163506507874,0.8391538262367249,0.8178461790084839
0Hwf,11,0.3726639747619629,0.4328446388244629,0.8500769138336182,0.8270769119262695
0Hwf,12,0.36019864678382874,0.4349583387374878,0.8548076748847961,0.8209230899810791
0Hwf,13,0.34722352027893066,0.39845845103263855,0.8601922988891602,0.8370769023895264
0Hwf,14,0.33208394050598145,0.4186471998691559,0.8685769438743591,0.8306154012680054
0Hwf,15,0.3222769796848297,0.38922634720802307,0.8718461394309998,0.8489230871200562
0Hwf,16,0.3113507628440857,0.38484033942222595,0.8778461813926697,0.8523076772689819
0Hwf,17,0.3017374277114868,0.38656842708587646,0.8801153898239136,0.8475384712219238
0Hwf,18,0.287457138299942,0.38899967074394226,0.8872307538986206,0.8510769009590149
0Hwf,19,0.2875973880290985,0.3925056755542755,0.8861153721809387,0.8495384454727173
0Hwf,20,0.27690982818603516,0.36975809931755066,0.8906922936439514,0.8579999804496765
0Hwf,21,0.2663396894931793,0.3997535705566406,0.894653856754303,0.848153829574585
0Hwf,22,0.2652380168437958,0.3860718607902527,0.8973461389541626,0.8521538376808167
0Hwf,23,0.26013004779815674,0.39117681980133057,0.8970000147819519,0.8532307744026184
0Hwf,24,0.2460397332906723,0.36992835998535156,0.901846170425415,0.8609230518341064
0Hwf,25,0.23364941775798798,0.3799777626991272,0.9091153740882874,0.86307692527771
0Hwf,26,0.23363573849201202,0.35572880506515503,0.9075000286102295,0.8700000047683716
0Hwf,27,0.22130732238292694,0.3622250258922577,0.912461519241333,0.8663076758384705
0Hwf,28,0.21724271774291992,0.3812428116798401,0.9144230484962463,0.865538477897644
0Hwf,29,0.21006539463996887,0.38013407588005066,0.916692316532135,0.8678461313247681
0Hwf,30,0.20868273079395294,0.3719995617866516,0.9188846349716187,0.8664615154266357
0Hwf,31,0.20374038815498352,0.38391226530075073,0.9202307462692261,0.8661538362503052
0Hwf,32,0.19725853204727173,0.3846687078475952,0.9221538305282593,0.8676922917366028
0Hwf,33,0.20528164505958557,0.3862154483795166,0.9194231033325195,0.8640000224113464
0Hwf,34,0.1880868375301361,0.37972500920295715,0.9269999861717224,0.8690769076347351
0Hwf,35,0.18216289579868317,0.37186700105667114,0.9293461441993713,0.8732307553291321
0Hwf,36,0.17548997700214386,0.38735878467559814,0.9303076863288879,0.8766154050827026
S1iD,0,0.8839908242225647,0.6832016110420227,0.6370000243186951,0.7121538519859314
S1iD,1,0.6466163396835327,0.6249046921730042,0.7236154079437256,0.7307692170143127
S1iD,2,0.586134135723114,0.579983115196228,0.7505384683609009,0.7550769448280334
S1iD,3,0.5433024764060974,0.5583255887031555,0.7698076963424683,0.767230749130249
S1iD,4,0.5253569483757019,0.5190586447715759,0.7828845977783203,0.7826153635978699
S1iD,5,0.49093514680862427,0.5140619874000549,0.7964615225791931,0.7829231023788452
S1iD,6,0.4678172767162323,0.49011075496673584,0.8051538467407227,0.8009230494499207
S1iD,7,0.4453120827674866,0.4768272638320923,0.816653847694397,0.8070769309997559
S1iD,8,0.4203837811946869,0.46963441371917725,0.8274615406990051,0.8096923232078552
S1iD,9,0.41055992245674133,0.4521375000476837,0.8296923041343689,0.8173846006393433
S1iD,10,0.3906136155128479,0.4390546381473541,0.8416538238525391,0.8263077139854431
S1iD,11,0.37551844120025635,0.4252453148365021,0.8473461270332336,0.8247692584991455
S1iD,12,0.3601580262184143,0.4177786111831665,0.8542692065238953,0.8379999995231628
S1iD,13,0.3485860824584961,0.4174961447715759,0.8591923117637634,0.8358461260795593
S1iD,14,0.33954256772994995,0.4016149044036865,0.8645384907722473,0.8483076691627502
S1iD,15,0.32103556394577026,0.41030168533325195,0.8732307553291321,0.8483076691627502
S1iD,16,0.3154910206794739,0.39312517642974854,0.875,0.8450769186019897
S1iD,17,0.3063237965106964,0.4123888909816742,0.8774615526199341,0.8407692313194275
S1iD,18,0.30366769433021545,0.38848820328712463,0.8784999847412109,0.8536922931671143
S1iD,19,0.28436800837516785,0.3837634325027466,0.8882692456245422,0.8593845963478088
S1iD,20,0.28155165910720825,0.3786178529262543,0.8890769481658936,0.86307692527771
S1iD,21,0.2674480974674225,0.39860931038856506,0.8944230675697327,0.8518461585044861
S1iD,22,0.26085153222084045,0.3929857015609741,0.8986538648605347,0.853538453578949
S1iD,23,0.2587323486804962,0.3678530752658844,0.8983846306800842,0.868461549282074
S1iD,24,0.24960370361804962,0.3789609670639038,0.9020000100135803,0.8613846302032471
S1iD,25,0.24519474804401398,0.36341792345046997,0.9033076763153076,0.8689230680465698
S1iD,26,0.24207140505313873,0.37656283378601074,0.9063845872879028,0.8624615669250488
S1iD,27,0.23117318749427795,0.36662882566452026,0.9096538424491882,0.8695384860038757
S1iD,28,0.22328506410121918,0.357254296541214,0.9108846187591553,0.874923050403595
S1iD,29,0.22344690561294556,0.35813164710998535,0.9128461480140686,0.8724615573883057
S1iD,30,0.21152634918689728,0.366431325674057,0.9174615144729614,0.8713846206665039
S1iD,31,0.20638708770275116,0.35431912541389465,0.9170769453048706,0.8767692446708679
S1iD,32,0.20800289511680603,0.3653690218925476,0.9194231033325195,0.8710769414901733
S1iD,33,0.19625669717788696,0.34755754470825195,0.9230384826660156,0.8796923160552979
S1iD,34,0.19341477751731873,0.37437301874160767,0.9244999885559082,0.8661538362503052
S1iD,35,0.18730288743972778,0.3572056293487549,0.9272307753562927,0.8799999952316284
S1iD,36,0.18537890911102295,0.3616268038749695,0.9296538233757019,0.8746153712272644
S1iD,37,0.18078692257404327,0.3507557511329651,0.9294230937957764,0.8798461556434631
S1iD,38,0.1723872870206833,0.3818190395832062,0.932769238948822,0.8730769157409668
S1iD,39,0.1659797728061676,0.34910306334495544,0.9361923336982727,0.8873845934867859
S1iD,40,0.16996316611766815,0.38759645819664,0.9333845973014832,0.8796923160552979
S1iD,41,0.16097863018512726,0.37365230917930603,0.9373461604118347,0.880307674407959
S1iD,42,0.15819808840751648,0.35136452317237854,0.9401538372039795,0.8875384330749512
S1iD,43,0.156034454703331,0.3730196952819824,0.9382307529449463,0.8772307634353638
iobU,0,0.8781024813652039,0.7031534910202026,0.6346538662910461,0.7076923251152039
iobU,1,0.6499620676040649,0.634551465511322,0.727384626865387,0.7444615364074707
iobU,2,0.5909302234649658,0.5866232514381409,0.7485769391059875,0.7535384893417358
iobU,3,0.5567371845245361,0.5570500493049622,0.7641538381576538,0.7710769176483154
iobU,4,0.5191265940666199,0.5502703189849854,0.7825769186019897,0.7739999890327454
iobU,5,0.49277442693710327,0.5228306651115417,0.7934615612030029,0.7820000052452087
iobU,6,0.46961116790771484,0.4837108552455902,0.8053461313247681,0.8072307705879211
iobU,7,0.44433584809303284,0.4748585820198059,0.8183076977729797,0.8055384755134583
iobU,8,0.42870262265205383,0.45207908749580383,0.8209999799728394,0.8190768957138062
iobU,9,0.4037056267261505,0.4374769330024719,0.833961546421051,0.8235384821891785
iobU,10,0.3951402008533478,0.44184303283691406,0.8372307419776917,0.8261538743972778
iobU,11,0.3816457688808441,0.42741143703460693,0.8419615626335144,0.8301538228988647
iobU,12,0.36169207096099854,0.4238301217556,0.854692280292511,0.8350769281387329
iobU,13,0.3499474823474884,0.393069863319397,0.8584230542182922,0.8500000238418579
iobU,14,0.3387830853462219,0.40332624316215515,0.8644230961799622,0.8401538729667664
iobU,15,0.32578298449516296,0.4110761284828186,0.8698077201843262,0.8444615602493286
iobU,16,0.3166487514972687,0.3751884996891022,0.8722692131996155,0.8564615249633789
iobU,17,0.3044993281364441,0.39065253734588623,0.8777307868003845,0.843999981880188
iobU,18,0.3004544675350189,0.3680232763290405,0.880307674407959,0.8587692379951477
iobU,19,0.28261005878448486,0.37672755122184753,0.8871153593063354,0.8587692379951477
iobU,20,0.2803053557872772,0.35834261775016785,0.8895000219345093,0.868461549282074
iobU,21,0.2774242162704468,0.3642791211605072,0.8897692561149597,0.8644615411758423
iobU,22,0.2679574191570282,0.36297407746315,0.891153872013092,0.8640000224113464
iobU,23,0.25917235016822815,0.3792578876018524,0.8961538672447205,0.8593845963478088
iobU,24,0.2530770003795624,0.36461925506591797,0.8987692594528198,0.8607692122459412
iobU,25,0.24358294904232025,0.36888670921325684,0.9045768976211548,0.8661538362503052
iobU,26,0.23662717640399933,0.35911568999290466,0.9049999713897705,0.8638461828231812
iobU,27,0.22913284599781036,0.3503568470478058,0.9088461399078369,0.8692307472229004
iobU,28,0.2215641736984253,0.36227160692214966,0.9116538166999817,0.8700000047683716
iobU,29,0.21801412105560303,0.3716506063938141,0.913038432598114,0.870769202709198
iobU,30,0.2087107002735138,0.3488380014896393,0.9173076748847961,0.8818461298942566
iobU,31,0.20299629867076874,0.367013156414032,0.9185384511947632,0.8729230761528015
iobU,32,0.20477083325386047,0.3556157350540161,0.9183461666107178,0.8733845949172974
iobU,33,0.20059581100940704,0.3602186143398285,0.9199615120887756,0.8752307891845703
iobU,34,0.19723668694496155,0.36505126953125,0.9203845858573914,0.8721538186073303
iobU,35,0.19253750145435333,0.35331183671951294,0.9259230494499207,0.8820000290870667
iobU,36,0.18426382541656494,0.3557796776294708,0.9281153678894043,0.8784615397453308
iobU,37,0.17455607652664185,0.37365299463272095,0.9324230551719666,0.879230797290802
iobU,38,0.17360512912273407,0.3537176847457886,0.9305384755134583,0.8824615478515625
iobU,39,0.17362868785858154,0.35842272639274597,0.930961549282074,0.8804615139961243
iobU,40,0.16511686146259308,0.37189674377441406,0.935115396976471,0.877384603023529
iSEf,0,0.8815674781799316,0.6809905171394348,0.6433461308479309,0.7066153883934021
iSEf,1,0.6485150456428528,0.6186085343360901,0.7264999747276306,0.7453846335411072
iSEf,2,0.59857577085495,0.5878149271011353,0.7450768947601318,0.7504615187644958
iSEf,3,0.5545735955238342,0.5663049221038818,0.7684999704360962,0.7603076696395874
iSEf,4,0.5237651467323303,0.5296249389648438,0.7823076844215393,0.7760000228881836
iSEf,5,0.5016037225723267,0.5051388144493103,0.786230742931366,0.7913846373558044
iSEf,6,0.4727429151535034,0.48230963945388794,0.8042307496070862,0.798153817653656
iSEf,7,0.4526032507419586,0.4650019407272339,0.813076913356781,0.813076913356781
iSEf,8,0.42524591088294983,0.44525885581970215,0.8252307772636414,0.8166154026985168
iSEf,9,0.4155895411968231,0.4395168721675873,0.8310769200325012,0.8210769295692444
iSEf,10,0.40044647455215454,0.42980846762657166,0.8350384831428528,0.8256922960281372
iSEf,11,0.38054847717285156,0.4008708596229553,0.8468846082687378,0.8358461260795593
iSEf,12,0.3654215633869171,0.39922547340393066,0.8513076901435852,0.8396922945976257
iSEf,13,0.3530055284500122,0.3843122124671936,0.8588846325874329,0.8503077030181885
iSEf,14,0.3410840332508087,0.37905293703079224,0.8614615201950073,0.8487692475318909
iSEf,15,0.32963496446609497,0.3764975070953369,0.8688076734542847,0.8515384793281555
iSEf,16,0.32542818784713745,0.3863289952278137,0.8705769181251526,0.8529230952262878
iSEf,17,0.3103143274784088,0.3763536214828491,0.8739230632781982,0.8515384793281555
iSEf,18,0.29906144738197327,0.36067986488342285,0.8806923031806946,0.8587692379951477
iSEf,19,0.2933133542537689,0.37748828530311584,0.8831538558006287,0.8529230952262878
iSEf,20,0.2773270905017853,0.35709232091903687,0.8873461484909058,0.8644615411758423
iSEf,21,0.2760997712612152,0.3541547954082489,0.8891153931617737,0.8704615235328674
iSEf,22,0.2722812592983246,0.3615010976791382,0.8915769457817078,0.8670769333839417
iSEf,23,0.2588852047920227,0.3404907286167145,0.8959230780601501,0.8723077178001404
iSEf,24,0.2523035705089569,0.38441574573516846,0.898192286491394,0.8573846220970154
iSEf,25,0.24951136112213135,0.34834158420562744,0.9009230732917786,0.8729230761528015
iSEf,26,0.23856821656227112,0.3491206765174866,0.9038845896720886,0.8681538701057434
iSEf,27,0.22842110693454742,0.33855772018432617,0.9089999794960022,0.8715384602546692
iSEf,28,0.2277328222990036,0.33565858006477356,0.9092692136764526,0.8798461556434631
iSEf,29,0.22093899548053741,0.35284873843193054,0.9128845930099487,0.8795384764671326
iSEf,30,0.21285074949264526,0.34460970759391785,0.9154230952262878,0.8763076663017273
iSEf,31,0.20744645595550537,0.3386683166027069,0.9162692427635193,0.8841538429260254
iSEf,32,0.20478884875774384,0.3495975136756897,0.9175769090652466,0.8776922821998596
iSEf,33,0.195497527718544,0.34556999802589417,0.922576904296875,0.8830769062042236
iSEf,34,0.19310958683490753,0.3439803421497345,0.9241923093795776,0.8807692527770996
iSEf,35,0.19086408615112305,0.35342931747436523,0.9250384569168091,0.8787692189216614
iSEf,36,0.1983717530965805,0.3403632938861847,0.9226154088973999,0.8841538429260254
iSEf,37,0.18379554152488708,0.3390689194202423,0.9270769357681274,0.8816922903060913
iSEf,38,0.17803633213043213,0.3616082966327667,0.930884599685669,0.884461522102356
RyaM,0,0.9133082032203674,0.7045751214027405,0.6252307891845703,0.6940000057220459
RyaM,1,0.6614305973052979,0.6226542592048645,0.7175769209861755,0.7375384569168091
RyaM,2,0.5967990159988403,0.5815849900245667,0.7451538443565369,0.7567692399024963
RyaM,3,0.555679976940155,0.5501194596290588,0.766730785369873,0.7727692127227783
RyaM,4,0.5245190262794495,0.527358889579773,0.7799999713897705,0.7770769000053406
RyaM,5,0.4980628788471222,0.5185164213180542,0.7918077111244202,0.785076916217804
RyaM,6,0.463763028383255,0.46098020672798157,0.8046538233757019,0.8090769052505493
RyaM,7,0.44785746932029724,0.4552706480026245,0.8139230608940125,0.8116922974586487
RyaM,8,0.42718666791915894,0.489515483379364,0.8231538534164429,0.7975384593009949
RyaM,9,0.4093931019306183,0.4339650273323059,0.832653820514679,0.8249230980873108
RyaM,10,0.3834877610206604,0.4378322958946228,0.8448461294174194,0.8240000009536743
RyaM,11,0.37627914547920227,0.43604567646980286,0.848153829574585,0.8244615197181702
RyaM,12,0.358088880777359,0.4260472357273102,0.8551923036575317,0.8306154012680054
RyaM,13,0.3462966978549957,0.41065603494644165,0.861307680606842,0.8355384469032288
RyaM,14,0.3328607380390167,0.39402660727500916,0.8673846125602722,0.8450769186019897
RyaM,15,0.3238879442214966,0.39126715064048767,0.8703076839447021,0.8490769267082214
RyaM,16,0.31265509128570557,0.3907437026500702,0.8756153583526611,0.8496922850608826
RyaM,17,0.296950101852417,0.4075959026813507,0.8816538453102112,0.843999981880188
RyaM,18,0.29344499111175537,0.36995959281921387,0.8827692270278931,0.8538461327552795
RyaM,19,0.2819145619869232,0.3638341426849365,0.8867307901382446,0.8635384440422058
RyaM,20,0.27904194593429565,0.37280386686325073,0.8886538743972778,0.8558461666107178
RyaM,21,0.25806769728660583,0.36657094955444336,0.8971922993659973,0.8624615669250488
RyaM,22,0.261563241481781,0.36478954553604126,0.8966923356056213,0.8592307567596436
RyaM,23,0.25350821018218994,0.37763047218322754,0.8988461494445801,0.8558461666107178
RyaM,24,0.23781585693359375,0.3532401919364929,0.9053846001625061,0.8758461475372314
RyaM,25,0.2310953587293625,0.3695271909236908,0.9078461527824402,0.8613846302032471
RyaM,26,0.22280605137348175,0.3695622980594635,0.9117692112922668,0.8635384440422058
RyaM,27,0.22097733616828918,0.3568846583366394,0.9106153845787048,0.8698461651802063
RyaM,28,0.214366152882576,0.3591991066932678,0.9155769348144531,0.8690769076347351
RyaM,29,0.20407183468341827,0.40356239676475525,0.9198846220970154,0.8623076677322388
RyaM,30,0.20610757172107697,0.3717000484466553,0.9188846349716187,0.8715384602546692
RyaM,31,0.1961812674999237,0.3434455096721649,0.9224230647087097,0.8775384426116943
RyaM,32,0.19666650891304016,0.3761974573135376,0.9218845963478088,0.8686153888702393
RyaM,33,0.19727708399295807,0.3547702431678772,0.9208846092224121,0.8755384683609009
RyaM,34,0.18985749781131744,0.3793525695800781,0.926730751991272,0.8787692189216614
RyaM,35,0.18047530949115753,0.3471399247646332,0.9301922917366028,0.878000020980835
RyaM,36,0.16605249047279358,0.3621125817298889,0.9342692494392395,0.8766154050827026
RyaM,37,0.16812218725681305,0.35713446140289307,0.933346152305603,0.8763076663017273
RyaM,38,0.1650276631116867,0.3478756248950958,0.9338461756706238,0.8801538348197937
RyaM,39,0.16213136911392212,0.3513769805431366,0.9364615678787231,0.8772307634353638
RyaM,40,0.16932272911071777,0.3695085942745209,0.9322307705879211,0.8781538605690002
RyaM,41,0.15338067710399628,0.35948050022125244,0.9408077001571655,0.8823077082633972
JHTf,0,0.9095170497894287,0.7073484659194946,0.631615400314331,0.69353848695755
JHTf,1,0.6545739769935608,0.6068957448005676,0.7176153659820557,0.7387692332267761
JHTf,2,0.5968541502952576,0.5894707441329956,0.7438846230506897,0.7470769286155701
JHTf,3,0.5602166652679443,0.5429352521896362,0.7612307667732239,0.7699999809265137
JHTf,4,0.5314120054244995,0.5379806756973267,0.7754230499267578,0.7763077020645142
JHTf,5,0.502308189868927,0.5147878527641296,0.7895384430885315,0.7832307815551758
JHTf,6,0.47451281547546387,0.4782693386077881,0.8016538619995117,0.8009230494499207
JHTf,7,0.45246991515159607,0.5118348002433777,0.8140384554862976,0.7930769324302673
JHTf,8,0.43260887265205383,0.46270129084587097,0.8206538558006287,0.8113846182823181
JHTf,9,0.42193081974983215,0.4430495798587799,0.8273077011108398,0.8153846263885498
JHTf,10,0.39773812890052795,0.44227373600006104,0.838038444519043,0.8247692584991455
JHTf,11,0.3828660547733307,0.4223752021789551,0.8441153764724731,0.8243076801300049
JHTf,12,0.36539986729621887,0.41540294885635376,0.8533461689949036,0.8324615359306335
JHTf,13,0.3625524342060089,0.3998169004917145,0.8560768961906433,0.8358461260795593
JHTf,14,0.3331662714481354,0.39316797256469727,0.8650768995285034,0.8486154079437256
JHTf,15,0.32525986433029175,0.3706575632095337,0.8683077096939087,0.8543077111244202
JHTf,16,0.31007474660873413,0.3728256821632385,0.8738076686859131,0.8563076853752136
JHTf,17,0.3029276132583618,0.3917393088340759,0.8760769367218018,0.8447692394256592
JHTf,18,0.2911645174026489,0.37316185235977173,0.8811923265457153,0.8532307744026184
JHTf,19,0.2864466905593872,0.35918617248535156,0.8843076825141907,0.8549230694770813
JHTf,20,0.2759397625923157,0.3533080220222473,0.8896153569221497,0.8644615411758423
JHTf,21,0.2647193372249603,0.3642248213291168,0.896384596824646,0.8626154065132141
JHTf,22,0.25016507506370544,0.3529835343360901,0.9009615182876587,0.8635384440422058
JHTf,23,0.25288644433021545,0.3744242787361145,0.8970000147819519,0.8560000061988831
JHTf,24,0.24239042401313782,0.3291354477405548,0.9038076996803284,0.8786153793334961
JHTf,25,0.2295634150505066,0.34110385179519653,0.9078077077865601,0.8715384602546692
JHTf,26,0.22049136459827423,0.3583628535270691,0.9117307662963867,0.8672307729721069
JHTf,27,0.22156678140163422,0.348212331533432,0.9104615449905396,0.8756923079490662
JHTf,28,0.21683956682682037,0.35214197635650635,0.9126923084259033,0.8675384521484375
JHTf,29,0.22081536054611206,0.39763057231903076,0.9125000238418579,0.8539999723434448
JHTf,30,0.2157047986984253,0.3315518796443939,0.9137692451477051,0.8807692527770996
JHTf,31,0.19280469417572021,0.3377957046031952,0.9258846044540405,0.880307674407959
JHTf,32,0.19041648507118225,0.3717805743217468,0.9246153831481934,0.8653846383094788
JHTf,33,0.190663143992424,0.33930703997612,0.9251154065132141,0.8801538348197937
JHTf,34,0.18237550556659698,0.3518485724925995,0.9290769100189209,0.876153826713562
JGHr,0,0.9473329186439514,0.7141203880310059,0.611923098564148,0.6959999799728394
JGHr,1,0.6693920493125916,0.6287121176719666,0.7183846235275269,0.7319999933242798
JGHr,2,0.6023679375648499,0.585212230682373,0.7465769052505493,0.7501538395881653
JGHr,3,0.5509652495384216,0.5592275857925415,0.7648845911026001,0.7653846144676208
JGHr,4,0.5239821076393127,0.5457651019096375,0.7792692184448242,0.7730769515037537
JGHr,5,0.49499642848968506,0.5128108859062195,0.7935000061988831,0.7807692289352417
JGHr,6,0.47000861167907715,0.5102411508560181,0.8035769462585449,0.7898461818695068
JGHr,7,0.44698694348335266,0.48481592535972595,0.8151153922080994,0.8040000200271606
JGHr,8,0.4301528334617615,0.48279324173927307,0.8233076930046082,0.8100000023841858
JGHr,9,0.4144091308116913,0.4870282709598541,0.831576943397522,0.8073846101760864
JGHr,10,0.40017759799957275,0.4487590789794922,0.8383076786994934,0.8235384821891785
JGHr,11,0.37590402364730835,0.4457587003707886,0.8502307534217834,0.8247692584991455
JGHr,12,0.36831364035606384,0.4295536279678345,0.8512307405471802,0.8276923298835754
JGHr,13,0.35056015849113464,0.42332723736763,0.8585384488105774,0.8379999995231628
JGHr,14,0.3379400670528412,0.39928582310676575,0.8651922941207886,0.8490769267082214
JGHr,15,0.3263857662677765,0.42805758118629456,0.8707307577133179,0.8296923041343689
JGHr,16,0.3122153878211975,0.4163261353969574,0.8752307891845703,0.8369230628013611
JGHr,17,0.31533390283584595,0.4114527404308319,0.8736538290977478,0.8435384631156921
JGHr,18,0.2966405749320984,0.38548895716667175,0.8813461661338806,0.8550769090652466
JGHr,19,0.2907821536064148,0.37994185090065,0.883884608745575,0.8549230694770813
JGHr,20,0.27197960019111633,0.3964458107948303,0.8924230933189392,0.853538453578949
JGHr,21,0.26487284898757935,0.36820152401924133,0.8948076963424683,0.8618461489677429
JGHr,22,0.2575392425060272,0.3753233551979065,0.8977307677268982,0.854769229888916
JGHr,23,0.25554946064949036,0.3821093440055847,0.8978461623191833,0.8633846044540405
JGHr,24,0.2508488893508911,0.374137282371521,0.8998076915740967,0.8646153807640076
JGHr,25,0.24049019813537598,0.3635943830013275,0.9041153788566589,0.8659999966621399
JGHr,26,0.23844578862190247,0.36165809631347656,0.9064615368843079,0.8698461651802063
JGHr,27,0.2294677346944809,0.38157644867897034,0.9085384607315063,0.8647692203521729
JGHr,28,0.22547359764575958,0.37649211287498474,0.9111538529396057,0.8661538362503052
JGHr,29,0.21639207005500793,0.38711369037628174,0.9139230847358704,0.8659999966621399
JGHr,30,0.20368720591068268,0.38390588760375977,0.9185384511947632,0.8690769076347351
JGHr,31,0.1983989030122757,0.4026630222797394,0.9217692017555237,0.8667692542076111
JGHr,32,0.19517187774181366,0.3958870470523834,0.9228076934814453,0.8656923174858093
JGHr,33,0.20083442330360413,0.3915844261646271,0.9215769171714783,0.8758461475372314
JGHr,34,0.19969713687896729,0.3678658604621887,0.9209230542182922,0.8730769157409668
JGHr,35,0.18503610789775848,0.3728305995464325,0.9262692332267761,0.8818461298942566
JGHr,36,0.1816285252571106,0.4003840982913971,0.9280769228935242,0.8732307553291321
av6p,0,0.9286090135574341,0.7102934122085571,0.6305000185966492,0.7035384774208069
av6p,1,0.6573176980018616,0.6149580478668213,0.7188076972961426,0.7307692170143127
av6p,2,0.5955162048339844,0.6246066093444824,0.7450000047683716,0.730923056602478
av6p,3,0.5566535592079163,0.5458853244781494,0.7648077011108398,0.764923095703125
av6p,4,0.5263534188270569,0.5264012813568115,0.780269205570221,0.7807692289352417
av6p,5,0.501556396484375,0.5157946348190308,0.7895384430885315,0.7801538705825806
av6p,6,0.47554245591163635,0.4837385416030884,0.8013461828231812,0.8047692179679871
av6p,7,0.44861653447151184,0.4796660840511322,0.8174999952316284,0.8033846020698547
av6p,8,0.4363172948360443,0.47420695424079895,0.8207307457923889,0.8026154041290283
av6p,9,0.4179094135761261,0.44164034724235535,0.8288461565971375,0.8189230561256409
av6p,10,0.3935297131538391,0.434865266084671,0.839923083782196,0.8227692246437073
av6p,11,0.3814453184604645,0.4240056574344635,0.8437692523002625,0.8258461356163025
av6p,12,0.3711833953857422,0.4076952338218689,0.8514999747276306,0.8353846073150635
av6p,13,0.34930258989334106,0.39962583780288696,0.8615384697914124,0.8407692313194275
av6p,14,0.33894988894462585,0.3920295536518097,0.8616923093795776,0.847076952457428
av6p,15,0.3314317464828491,0.40096110105514526,0.8663846254348755,0.8407692313194275
av6p,16,0.3214361369609833,0.38408154249191284,0.8693076968193054,0.8455384373664856
av6p,17,0.3098602890968323,0.3727671205997467,0.8767692446708679,0.8523076772689819
av6p,18,0.3029627799987793,0.41881072521209717,0.8786923289299011,0.8376923203468323
av6p,19,0.29409387707710266,0.3782746493816376,0.8844230771064758,0.8500000238418579
av6p,20,0.2840183973312378,0.3749379515647888,0.8856538534164429,0.8527692556381226
av6p,21,0.27320730686187744,0.351406991481781,0.8901923298835754,0.8669230937957764
av6p,22,0.2649262249469757,0.3561108708381653,0.8946923017501831,0.8612307906150818
av6p,23,0.25536173582077026,0.36290064454078674,0.8971922993659973,0.8596923351287842
av6p,24,0.24710015952587128,0.3581584692001343,0.899961531162262,0.8679999709129333
av6p,25,0.24936874210834503,0.3586265742778778,0.9016923308372498,0.865538477897644
av6p,26,0.23782865703105927,0.380039781332016,0.9041538238525391,0.8627692461013794
av6p,27,0.2304687350988388,0.36021795868873596,0.9091153740882874,0.8689230680465698
av6p,28,0.22626712918281555,0.35336944460868835,0.911307692527771,0.8669230937957764
av6p,29,0.2133483737707138,0.3568746745586395,0.9153461456298828,0.8730769157409668
av6p,30,0.214906245470047,0.36226654052734375,0.9157307744026184,0.8673846125602722
av6p,31,0.21227800846099854,0.35193824768066406,0.9158076643943787,0.8721538186073303
afqQ,0,1.0571743249893188,0.7797816395759583,0.5904615521430969,0.676153838634491
afqQ,1,0.7192391157150269,0.683221697807312,0.6970769166946411,0.7138461470603943
afqQ,2,0.6458240747451782,0.6155983805656433,0.7283846139907837,0.7464615106582642
afqQ,3,0.5982152819633484,0.5868024826049805,0.7495769262313843,0.7559999823570251
afqQ,4,0.5671012997627258,0.5698108673095703,0.764269232749939,0.769076943397522
afqQ,5,0.5462634563446045,0.5435954332351685,0.7722692489624023,0.7769230604171753
afqQ,6,0.5268681049346924,0.5353928208351135,0.7813461422920227,0.7750769257545471
afqQ,7,0.5082786679267883,0.5211572051048279,0.7902692556381226,0.7864615321159363
afqQ,8,0.49485188722610474,0.524316132068634,0.7960384488105774,0.7810769081115723
afqQ,9,0.48346030712127686,0.5123368501663208,0.8015000224113464,0.790461540222168
afqQ,10,0.4709838926792145,0.508242666721344,0.8068076968193054,0.7866153717041016
afqQ,11,0.4572872221469879,0.47903159260749817,0.811269223690033,0.8026154041290283
